2023-11-03T20:33:35.502Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:-1 != serverEpoch:0, version { corfu_source_code_version: 101374867581944 } request_id: 3 priority: HIGH cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6987611035487940898 msb: 6495278135216128240 } ignore_epoch: true
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f3a]=[549480, 568845]@525181 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4446]=[542217, 571898]@529832 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a079]=[547127, 573127]@524005 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[242d]=[543680, 571450]@528909 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[472b]=[541798, 570122]@527594 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[dd43]=[543031, 575313]@540705 size 26 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[da5d]=[543591, 568653]@529183 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9e9b]=[548047, 574888]@524564 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5b1c]=[548698, 568741]@525438 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[83eb]=[542336, 568916]@526869 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d94e]=[545309, 575742]@525818 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[57d1]=[542106, 575259]@530047 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3509]=[542149, 572056]@525897 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[36f0]=[546767, 576592]@524272 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5446]=[541960, 572505]@527703 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b21]=[542021, 572156]@526006 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[69a8]=[548260, 569573]@525463 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[232c]=[542347, 573363]@529644 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[854a]=[546213, 576363]@523704 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[27ff]=[547673, 574114]@523569 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3c9f]=[543374, 570663]@528767 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d9c7]=[548526, 568846]@528154 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3c79]=[544444, 569165]@524275 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[43c8]=[545222, 572921]@526694 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[50d]=[547357, 573840]@540381 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[59]=[548622, 569455]@525748 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2c41]=[548405, 569076]@523093 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ac67]=[544997, 573140]@524743 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[82c2]=[546671, 574228]@525059 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6b7]=[543568, 572204]@527095 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a257]=[544326, 574928]@535501 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8fa0]=[542715, 568491]@527975 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4aab]=[542248, 573833]@528267 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c29d]=[544001, 575130]@526447 size 7 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[182e]=[542572, 574331]@528332 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2743]=[541669, 570603]@534023 size 8 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[dd8b]=[546283, 572514]@522856 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[95fd]=[548771, 573150]@522627 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1c0a]=[545071, 568911]@529122 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e1f4]=[549423, 575390]@525953 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[80d3]=[548749, 573938]@523679 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7b7e]=[542699, 571127]@529746 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[96d7]=[545974, 570551]@529698 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2d5f]=[545725, 575159]@522928 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9838]=[541476, 572380]@530019 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4265]=[548486, 569130]@524605 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[fad3]=[542735, 570289]@529424 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2122]=[548763, 568331]@528014 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[666c]=[544891, 572894]@525641 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f080]=[544987, 573116]@525341 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6a49]=[545449, 569896]@529683 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6e71]=[543916, 574663]@523116 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d70c]=[546792, 574279]@526033 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f8e0]=[545693, 571599]@530155 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8429]=[542144, 575894]@526426 size 14 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[347f]=[548391, 574368]@523430 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[670b]=[541546, 570940]@529021 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a7f7]=[543984, 574767]@527313 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c581]=[545502, 575697]@521872 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[93b8]=[540793, 577839]@539453 size 21 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1bd2]=[545389, 575405]@527527 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f113]=[542620, 574034]@528066 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[eb4]=[546252, 576337]@522927 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1c78]=[541521, 570062]@527972 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[97a5]=[542078, 571777]@528134 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5b84]=[543663, 571830]@530053 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ad95]=[545452, 576580]@540703 size 14 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[201b]=[547324, 573909]@529150 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[49a2]=[541996, 575046]@527674 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6224]=[549306, 571594]@526753 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c0d1]=[545886, 576112]@526277 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6b47]=[549179, 569540]@525348 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[80ca]=[547325, 573913]@529153 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[938c]=[545748, 574770]@526465 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[213b]=[547710, 572069]@523289 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c2ca]=[545749, 574772]@522753 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[daee]=[569587, 569587]@-6 size 1 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3ccb]=[545820, 575780]@526410 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[63de]=[543822, 570732]@528950 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1bb1]=[549099, 569437]@522746 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[24db]=[556090, 576479]@-6 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[977e]=[548744, 573851]@540384 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5053]=[548512, 568490]@525652 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7114]=[541832, 576186]@530003 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ee69]=[543022, 568719]@525161 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[188a]=[548873, 575439]@525211 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e571]=[548406, 570370]@522947 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[910e]=[541977, 573955]@528208 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[bd0]=[547399, 573946]@523468 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e635]=[541790, 574572]@530008 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[28db]=[547637, 572404]@524216 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[419e]=[543364, 568142]@528790 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[64cd]=[547802, 573973]@523969 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5c48]=[542607, 568892]@526807 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7e93]=[542857, 576515]@525295 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7ace]=[545337, 575686]@527209 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[cca7]=[546777, 574288]@523670 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b98e]=[547066, 573114]@522880 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f2a2]=[543487, 568787]@529125 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5aba]=[544968, 573080]@526640 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[668c]=[542786, 568218]@527232 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[81f3]=[547141, 573722]@524049 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3986]=[548418, 568686]@524756 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5b2a]=[548369, 575889]@522703 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5cc3]=[546862, 571225]@521805 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d92]=[544230, 572195]@523909 size 3 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c9f]=[542335, 568912]@526862 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[cff6]=[546751, 576266]@522508 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2687]=[548276, 569511]@525590 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c191]=[543679, 578380]@528903 size 26 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8ba7]=[547290, 571812]@524507 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a76e]=[547928, 568614]@525482 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[62b5]=[545809, 576068]@527278 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[be8d]=[546333, 575853]@529836 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[36ac]=[542714, 573163]@528608 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[623]=[543522, 572683]@528438 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c376]=[548513, 568494]@525660 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[635f]=[546942, 576594]@524165 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[303]=[543359, 572055]@528085 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4e64]=[545894, 576083]@526184 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[698e]=[548358, 568733]@525007 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e8aa]=[543517, 568146]@528586 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a34]=[546686, 575423]@525202 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5ad7]=[540795, 577921]@540437 size 615 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f52e]=[544999, 573144]@524750 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f74b]=[549581, 572752]@526244 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8133]=[548692, 573830]@525084 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[10b2]=[548918, 573179]@527268 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7eb9]=[543491, 570804]@528500 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1c02]=[542326, 574321]@528180 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[53f2]=[548977, 568511]@527987 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8d9a]=[546759, 574798]@522495 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6b36]=[542597, 572907]@529434 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f7c1]=[549316, 574882]@522504 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ac60]=[544445, 569169]@524289 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6ae6]=[545159, 567968]@527763 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[cd57]=[544002, 569525]@523489 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9884]=[544456, 568830]@529445 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[fa45]=[547055, 572973]@534710 size 10 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5b8c]=[549327, 571556]@524594 size 8 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f374]=[546346, 574465]@524300 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1c93]=[546595, 573997]@525362 size 8 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[de2a]=[546416, 573849]@523511 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5448]=[546148, 572467]@522420 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e54d]=[544418, 568339]@528851 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[68f7]=[542046, 575344]@527476 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[19fc]=[545376, 575417]@529914 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[99e6]=[542619, 574031]@528056 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6f00]=[545981, 576170]@524134 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7e7a]=[547181, 572917]@522193 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a419]=[548949, 568322]@525247 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e546]=[548265, 572310]@526360 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[feca]=[543920, 575131]@526358 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[758]=[547503, 574236]@523370 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[54e0]=[542383, 573767]@525636 size 8 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8fb5]=[542081, 571784]@528137 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[fc1d]=[543863, 568594]@524382 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[43d9]=[543539, 572674]@528471 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3b08]=[542497, 572996]@528084 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4cfe]=[547142, 573397]@523806 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e869]=[546530, 572858]@521923 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6595]=[544420, 568342]@528855 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[993b]=[544768, 568242]@526570 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b8bd]=[544935, 569850]@530033 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[978d]=[546916, 570102]@522467 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e2b9]=[545249, 573046]@524814 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d737]=[549480, 568845]@525181 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9f21]=[570933, 573708]@-6 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4cde]=[547189, 572929]@522028 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[af4e]=[548928, 570170]@526465 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[33dd]=[543566, 572201]@527086 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[59e0]=[547056, 572977]@528418 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2bce]=[544509, 569139]@524030 size 4 on sequencer reset.
